enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
19767,北京市,0.8959999999999999,男,有相关经验,未入学,本科,理工科,,,,1年内,66,0.0
1355,江西省,0.92,男,有相关经验,未入学,本科,其他,超过20年,50-99人,其他,1年内,127,0.0
9022,湖北省,0.92,女,无相关经验,全日制课程,本科,人文学科,,,,1年内,42,1.0
5125,西藏自治区,0.92,男,有相关经验,未入学,本科,文学,,,,超过4年,31,1.0
29495,北京市,0.698,男,无相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,65,0.0
4717,台湾省,0.855,男,有相关经验,未入学,硕士,理工科,,,,1年内,28,0.0
16720,澳门特别行政区,0.624,男,无相关经验,全日制课程,高中,,,,,从未,68,0.0
6137,青海省,0.855,男,有相关经验,未入学,高中,,,少于10人,私营公司,1年内,62,0.0
1285,福建省,0.897,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,从未,3,0.0
24839,北京市,0.698,,无相关经验,全日制课程,本科,理工科,,,,从未,112,1.0
4359,贵州省,0.6659999999999999,,有相关经验,未入学,本科,理工科,超过20年,10-49人,其他,超过4年,13,0.0
13734,河南省,0.91,男,有相关经验,未入学,博士,理工科,,少于10人,私营公司,1年内,11,0.0
17219,甘肃省,0.624,男,无相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,260,1.0
2096,广东省,0.893,,有相关经验,非全日制课程,本科,理工科,,50-99人,私营公司,,54,0.0
16112,新疆维吾尔自治区,0.762,,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,42,0.0
23913,陕西省,0.897,男,有相关经验,非全日制课程,硕士,理工科,,50-99人,私营公司,1年内,44,0.0
11507,浙江省,0.926,男,无相关经验,全日制课程,高中,,,5000-9999人,私营公司,1年内,65,0.0
15321,内蒙古自治区,0.92,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,16,0.0
23678,广东省,0.903,,有相关经验,未入学,,,超过20年,10-49人,,,50,0.0
27950,黑龙江省,0.682,女,有相关经验,全日制课程,本科,理工科,,,,,101,1.0
15295,黑龙江省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,64,0.0
18537,重庆市,0.878,,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,15,0.0
6863,广西壮族自治区,0.897,,无相关经验,全日制课程,本科,理工科,,少于10人,初创公司,,320,0.0
28047,北京市,0.6890000000000001,女,有相关经验,未入学,本科,理工科,,100-500人,融资创业公司,1年内,11,0.0
26708,黑龙江省,0.926,男,有相关经验,非全日制课程,本科,理工科,,50-99人,私营公司,1年内,36,1.0
17990,贵州省,0.887,男,无相关经验,未入学,高中,,,,,从未,10,0.0
9035,甘肃省,0.624,男,无相关经验,未入学,高中,,,,,从未,81,0.0
10801,宁夏回族自治区,0.923,女,有相关经验,未入学,硕士,人文学科,,100-500人,公共部门,,48,0.0
17320,甘肃省,0.624,,无相关经验,全日制课程,高中,,,,,1年内,12,0.0
624,内蒙古自治区,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,,26,0.0
22000,广东省,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,,,1年内,51,0.0
30555,湖北省,0.6890000000000001,男,有相关经验,非全日制课程,本科,理工科,,,,1年内,18,1.0
16862,黑龙江省,0.754,男,有相关经验,非全日制课程,本科,理工科,,100-500人,私营公司,1年内,106,0.0
25649,河北省,0.926,男,有相关经验,未入学,博士,理工科,超过20年,10000人以上,私营公司,超过4年,58,0.0
1384,福建省,0.923,男,无相关经验,全日制课程,本科,理工科,,,,1年内,236,0.0
10605,江苏省,0.897,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,113,0.0
10887,广东省,0.913,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,私营公司,超过4年,80,0.0
28870,内蒙古自治区,0.92,,有相关经验,非全日制课程,本科,理工科,,,公共部门,1年内,47,0.0
17270,山西省,0.897,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,153,0.0
5816,青海省,0.624,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,28,1.0
23568,四川省,0.8270000000000001,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,61,0.0
25042,海南省,0.624,,有相关经验,全日制课程,本科,理工科,,1000-4999人,私营公司,,48,0.0
15662,甘肃省,0.754,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,96,0.0
3551,澳门特别行政区,0.926,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,54,0.0
20595,广西壮族自治区,0.949,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,1年内,34,0.0
17776,香港特别行政区,0.92,男,无相关经验,全日制课程,本科,理工科,,,,1年内,190,0.0
1551,山西省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,融资创业公司,1年内,6,0.0
27183,香港特别行政区,0.91,男,有相关经验,未入学,本科,文学,,10-49人,融资创业公司,1年内,114,0.0
32503,四川省,0.926,男,有相关经验,全日制课程,硕士,文学,,50-99人,私营公司,,37,0.0
1761,安徽省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,,64,0.0
30920,澳门特别行政区,0.92,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,17,0.0
15655,台湾省,0.897,,无相关经验,,,,,,,,222,0.0
30238,重庆市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,226,1.0
3394,安徽省,0.92,男,有相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,,101,0.0
3464,新疆维吾尔自治区,0.92,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,22,1.0
13189,内蒙古自治区,0.92,女,有相关经验,未入学,博士,理工科,超过20年,500-999人,非政府组织,超过4年,170,0.0
18056,江西省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,,276,0.0
15047,江苏省,0.92,男,有相关经验,未入学,本科,人文学科,超过20年,50-99人,其他,1年内,51,0.0
32870,广西壮族自治区,0.92,男,有相关经验,未入学,高中,,,50-99人,私营公司,1年内,95,0.0
26065,澳门特别行政区,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,74,0.0
25989,内蒙古自治区,0.926,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,初创公司,,96,0.0
107,安徽省,0.92,男,无相关经验,未入学,本科,理工科,,100-500人,融资创业公司,1年内,17,0.0
8395,陕西省,0.884,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,81,0.0
23353,山西省,0.624,,无相关经验,未入学,本科,理工科,,500-999人,,从未,46,0.0
26225,辽宁省,0.893,男,有相关经验,未入学,硕士,理工科,,,,超过4年,102,0.0
22258,湖北省,0.92,男,有相关经验,非全日制课程,本科,其他,,10-49人,私营公司,,70,0.0
26916,重庆市,0.91,男,无相关经验,未入学,本科,理工科,超过20年,50-99人,融资创业公司,1年内,89,0.0
24430,香港特别行政区,0.897,男,无相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,58,0.0
1585,山东省,0.91,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,104,0.0
3797,天津市,0.92,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,,45,0.0
23050,新疆维吾尔自治区,0.91,,有相关经验,全日制课程,本科,理工科,,10-49人,私营公司,1年内,109,0.0
5409,江西省,0.866,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,109,0.0
8405,河南省,0.92,男,无相关经验,全日制课程,本科,理工科,,10000人以上,,1年内,12,1.0
8838,北京市,0.579,,无相关经验,未入学,高中,,,,,1年内,20,1.0
28659,重庆市,0.91,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,3,0.0
17865,山东省,0.804,男,有相关经验,非全日制课程,硕士,理工科,,100-500人,私营公司,,44,0.0
7331,湖南省,0.92,女,无相关经验,未入学,本科,人文学科,,,,超过4年,7,1.0
9405,澳门特别行政区,0.624,男,有相关经验,全日制课程,硕士,理工科,少于1年,,,1年内,12,0.0
27404,辽宁省,0.92,男,无相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,,96,0.0
20288,吉林省,0.92,男,有相关经验,未入学,,,,,,,62,0.0
18472,云南省,0.624,,有相关经验,未入学,本科,理工科,少于1年,100-500人,,1年内,84,1.0
22448,湖南省,0.516,男,有相关经验,未入学,本科,理工科,,少于10人,初创公司,超过4年,36,1.0
23068,北京市,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,非政府组织,1年内,21,0.0
9603,山西省,0.92,女,有相关经验,未入学,本科,理工科,,50-99人,初创公司,1年内,48,0.0
1984,天津市,0.55,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,11,1.0
3247,四川省,0.887,,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,104,1.0
5778,天津市,0.884,,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,36,1.0
27741,辽宁省,0.92,,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,70,0.0
30601,贵州省,0.91,男,无相关经验,未入学,小学,,,,私营公司,从未,18,0.0
1223,山西省,0.92,,有相关经验,未入学,本科,理工科,超过20年,,,1年内,134,1.0
5535,宁夏回族自治区,0.92,男,无相关经验,未入学,本科,理工科,超过20年,,,超过4年,53,1.0
5481,山西省,0.767,男,有相关经验,未入学,本科,理工科,,,,超过4年,34,0.0
32175,上海市,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,38,0.0
20979,西藏自治区,0.804,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,1年内,18,0.0
20957,香港特别行政区,0.698,男,无相关经验,非全日制课程,高中,,,少于10人,初创公司,1年内,69,0.0
20981,山西省,0.913,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,私营公司,,3,1.0
25519,甘肃省,0.91,男,无相关经验,全日制课程,本科,理工科,,,,从未,55,0.0
22649,香港特别行政区,0.91,,无相关经验,未入学,高中,,少于1年,,,从未,143,0.0
29482,天津市,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,非政府组织,,40,0.0
7309,青海省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,100,1.0
20854,贵州省,0.754,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,11,0.0
29842,江苏省,0.92,男,无相关经验,未入学,本科,理工科,,,,,86,1.0
26834,陕西省,0.624,男,无相关经验,全日制课程,高中,,少于1年,,,从未,11,0.0
10980,海南省,0.893,男,有相关经验,全日制课程,本科,理工科,,少于10人,私营公司,1年内,114,0.0
6128,河南省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,19,0.0
1270,江苏省,0.92,男,有相关经验,未入学,本科,理工科,,少于10人,融资创业公司,1年内,100,0.0
21492,山西省,0.7659999999999999,男,有相关经验,非全日制课程,本科,商学,,1000-4999人,私营公司,超过4年,112,0.0
27023,内蒙古自治区,0.897,男,无相关经验,非全日制课程,本科,理工科,,少于10人,,1年内,85,0.0
27085,澳门特别行政区,0.91,男,有相关经验,未入学,硕士,理工科,,100-500人,融资创业公司,1年内,74,0.0
31071,福建省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,,31,0.0
22838,云南省,0.624,男,无相关经验,全日制课程,高中,,少于1年,,,从未,15,1.0
30811,江西省,0.754,男,无相关经验,全日制课程,高中,,,,,从未,163,0.0
24774,台湾省,0.91,男,有相关经验,,,,,,,超过4年,56,1.0
29620,广东省,0.91,男,无相关经验,未入学,高中,,,,,从未,141,0.0
1982,辽宁省,0.915,男,无相关经验,全日制课程,本科,理工科,,,,从未,12,0.0
19572,宁夏回族自治区,0.804,男,无相关经验,未入学,硕士,商学,,50-99人,私营公司,1年内,20,0.0
22382,山东省,0.939,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,私营公司,超过4年,31,0.0
5537,西藏自治区,0.923,其他,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,30,0.0
13612,内蒙古自治区,0.624,男,有相关经验,未入学,本科,理工科,少于1年,50-99人,私营公司,1年内,109,1.0
1535,香港特别行政区,0.92,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,,160,0.0
27061,重庆市,0.92,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,31,0.0
16163,浙江省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,,,超过4年,70,0.0
26787,甘肃省,0.91,,无相关经验,未入学,,,,,,,68,0.0
15761,北京市,0.926,男,有相关经验,未入学,本科,理工科,,50-99人,,,43,0.0
16009,香港特别行政区,0.92,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,118,0.0
4020,湖南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,,54,0.0
20522,天津市,0.624,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,8,1.0
22918,云南省,0.8270000000000001,,有相关经验,全日制课程,本科,理工科,,500-999人,,1年内,140,0.0
13377,江西省,0.624,,有相关经验,全日制课程,本科,理工科,,,,1年内,66,1.0
6107,河北省,0.92,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,148,0.0
16143,广西壮族自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,10,1.0
10599,贵州省,0.802,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,从未,108,0.0
19360,山西省,0.92,男,有相关经验,非全日制课程,高中,,,,公共部门,,134,1.0
8496,广东省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,63,0.0
22440,陕西省,0.624,女,有相关经验,未入学,本科,理工科,,10000人以上,,1年内,58,0.0
23363,湖北省,0.738,男,无相关经验,全日制课程,本科,其他,,100-500人,私营公司,1年内,8,0.0
12781,辽宁省,0.92,男,有相关经验,,本科,理工科,超过20年,,,1年内,122,0.0
24106,湖北省,0.926,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,72,0.0
30487,宁夏回族自治区,0.55,男,有相关经验,未入学,本科,理工科,少于1年,100-500人,私营公司,1年内,50,1.0
19330,云南省,0.939,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,超过4年,20,1.0
2355,宁夏回族自治区,0.926,男,有相关经验,未入学,本科,理工科,,5000-9999人,非政府组织,,4,0.0
2909,重庆市,0.6659999999999999,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,280,0.0
18037,青海省,0.682,女,无相关经验,全日制课程,本科,无专业,,,,从未,140,1.0
12962,广东省,0.91,男,无相关经验,全日制课程,高中,,,,,从未,204,0.0
23350,山西省,0.848,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,38,0.0
32262,湖北省,0.7659999999999999,男,无相关经验,全日制课程,本科,理工科,,,,1年内,210,1.0
28421,北京市,0.893,男,有相关经验,未入学,,,,10-49人,私营公司,1年内,114,0.0
9054,湖南省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,超过4年,167,0.0
17244,江苏省,0.91,,有相关经验,未入学,本科,理工科,超过20年,,私营公司,超过4年,56,0.0
31069,台湾省,0.92,,无相关经验,未入学,硕士,其他,,,,,21,0.0
25324,天津市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,6,0.0
7682,北京市,0.939,,有相关经验,未入学,硕士,理工科,,5000-9999人,非政府组织,1年内,9,0.0
20368,广东省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,316,0.0
18371,安徽省,0.804,,无相关经验,,本科,理工科,,10000人以上,私营公司,1年内,37,0.0
